status	category	donorPath	destinations	note
active-package	package-test	packages/slate/test/transforms/delete/unit-character/inline-before.tsx	packages/slate/test/transforms/delete/unit-character/inline-before.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/unit-character/inline-end-reverse.tsx	packages/slate/test/transforms/delete/unit-character/inline-end-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/unit-character/inline-inside-reverse.tsx	packages/slate/test/transforms/delete/unit-character/inline-inside-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/unit-character/inline-inside.tsx	packages/slate/test/transforms/delete/unit-character/inline-inside.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/unit-character/last.tsx	packages/slate/test/transforms/delete/unit-character/last.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/unit-character/middle-reverse.tsx	packages/slate/test/transforms/delete/unit-character/middle-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/unit-character/middle.tsx	packages/slate/test/transforms/delete/unit-character/middle.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/unit-character/multiple-reverse.tsx	packages/slate/test/transforms/delete/unit-character/multiple-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/unit-character/multiple.tsx	packages/slate/test/transforms/delete/unit-character/multiple.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/unit-character/thai-multiple-reverse.tsx	packages/slate/test/transforms/delete/unit-character/thai-multiple-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/unit-character/thai-reverse.tsx	packages/slate/test/transforms/delete/unit-character/thai-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/unit-line/text-end-reverse.tsx	packages/slate/test/transforms/delete/unit-line/text-end-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/unit-line/text-end.tsx	packages/slate/test/transforms/delete/unit-line/text-end.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/unit-line/text-middle-reverse.tsx	packages/slate/test/transforms/delete/unit-line/text-middle-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/unit-line/text-middle.tsx	packages/slate/test/transforms/delete/unit-line/text-middle.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/unit-line/text-start-reverse.tsx	packages/slate/test/transforms/delete/unit-line/text-start-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/unit-line/text-start.tsx	packages/slate/test/transforms/delete/unit-line/text-start.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/unit-word/block-join-reverse.tsx	packages/slate/test/transforms/delete/unit-word/block-join-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/unit-word/block-join.tsx	packages/slate/test/transforms/delete/unit-word/block-join.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/unit-word/text-end-reverse.tsx	packages/slate/test/transforms/delete/unit-word/text-end-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/unit-word/text-middle-reverse.tsx	packages/slate/test/transforms/delete/unit-word/text-middle-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/unit-word/text-middle.tsx	packages/slate/test/transforms/delete/unit-word/text-middle.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/unit-word/text-start.tsx	packages/slate/test/transforms/delete/unit-word/text-start.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/voids-false/block-across-backward.tsx	packages/slate/test/transforms/delete/voids-false/block-across-backward.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/voids-false/block-after-multiple-reverse.tsx	packages/slate/test/transforms/delete/voids-false/block-after-multiple-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/voids-false/block-after-reverse.tsx	packages/slate/test/transforms/delete/voids-false/block-after-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/voids-false/block-before.tsx	packages/slate/test/transforms/delete/voids-false/block-before.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/voids-false/block-both.tsx	packages/slate/test/transforms/delete/voids-false/block-both.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/voids-false/block-end.tsx	packages/slate/test/transforms/delete/voids-false/block-end.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/voids-false/block-hanging-from.tsx	packages/slate/test/transforms/delete/voids-false/block-hanging-from.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/voids-false/block-hanging-into.tsx	packages/slate/test/transforms/delete/voids-false/block-hanging-into.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/voids-false/block-only.tsx	packages/slate/test/transforms/delete/voids-false/block-only.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/voids-false/block-start-multiple.tsx	packages/slate/test/transforms/delete/voids-false/block-start-multiple.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/voids-false/block-start.tsx	packages/slate/test/transforms/delete/voids-false/block-start.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/voids-false/inline-after-reverse.tsx	packages/slate/test/transforms/delete/voids-false/inline-after-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/voids-false/inline-before.tsx	packages/slate/test/transforms/delete/voids-false/inline-before.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/voids-false/inline-into.tsx	packages/slate/test/transforms/delete/voids-false/inline-into.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/voids-false/inline-over.tsx	packages/slate/test/transforms/delete/voids-false/inline-over.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/voids-false/inline-start-across.tsx	packages/slate/test/transforms/delete/voids-false/inline-start-across.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/voids-false/inline-start.tsx	packages/slate/test/transforms/delete/voids-false/inline-start.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/voids-false/read-only-inline-after-reverse.tsx	packages/slate/test/transforms/delete/voids-false/read-only-inline-after-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/voids-false/read-only-inline-within.tsx	packages/slate/test/transforms/delete/voids-false/read-only-inline-within.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/voids-true/across-blocks.tsx	packages/slate/test/transforms/delete/voids-true/across-blocks.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/delete/voids-true/path.tsx	packages/slate/test/transforms/delete/voids-true/path.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/deselect/basic.tsx	packages/slate/test/transforms/deselect/basic.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/general/invalid-insert_node.tsx	packages/slate/test/transforms/general/invalid-insert_node.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-blocks/block-empty.tsx	packages/slate/test/transforms/insertFragment/of-blocks/block-empty.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-blocks/block-end.tsx	packages/slate/test/transforms/insertFragment/of-blocks/block-end.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-blocks/block-hanging.tsx	packages/slate/test/transforms/insertFragment/of-blocks/block-hanging.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-blocks/block-middle-3.tsx	packages/slate/test/transforms/insertFragment/of-blocks/block-middle-3.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-blocks/block-nested.tsx	packages/slate/test/transforms/insertFragment/of-blocks/block-nested.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-blocks/block-start.tsx	packages/slate/test/transforms/insertFragment/of-blocks/block-start.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-blocks/blocks-middle-1.tsx	packages/slate/test/transforms/insertFragment/of-blocks/blocks-middle-1.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-blocks/blocks-middle-2.tsx	packages/slate/test/transforms/insertFragment/of-blocks/blocks-middle-2.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-blocks/with-inline.tsx	packages/slate/test/transforms/insertFragment/of-blocks/with-inline.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-inlines/block-empty.tsx	packages/slate/test/transforms/insertFragment/of-inlines/block-empty.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-inlines/block-end.tsx	packages/slate/test/transforms/insertFragment/of-inlines/block-end.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-inlines/block-middle.tsx	packages/slate/test/transforms/insertFragment/of-inlines/block-middle.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-inlines/block-start.tsx	packages/slate/test/transforms/insertFragment/of-inlines/block-start.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-inlines/inline-empty.tsx	packages/slate/test/transforms/insertFragment/of-inlines/inline-empty.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-inlines/inline-middle.tsx	packages/slate/test/transforms/insertFragment/of-inlines/inline-middle.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-inlines/with-multiple.tsx	packages/slate/test/transforms/insertFragment/of-inlines/with-multiple.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-inlines/with-text.tsx	packages/slate/test/transforms/insertFragment/of-inlines/with-text.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-lists/merge-lists.tsx	packages/slate/test/transforms/insertFragment/of-lists/merge-lists.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-mixed/block-empty.tsx	packages/slate/test/transforms/insertFragment/of-mixed/block-empty.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-mixed/block-empty2.tsx	packages/slate/test/transforms/insertFragment/of-mixed/block-empty2.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-mixed/block-empty3.tsx	packages/slate/test/transforms/insertFragment/of-mixed/block-empty3.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-mixed/block-end.tsx	packages/slate/test/transforms/insertFragment/of-mixed/block-end.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-mixed/block-end2.tsx	packages/slate/test/transforms/insertFragment/of-mixed/block-end2.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-mixed/block-middle.tsx	packages/slate/test/transforms/insertFragment/of-mixed/block-middle.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-mixed/block-start.tsx	packages/slate/test/transforms/insertFragment/of-mixed/block-start.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-mixed/block-start2.tsx	packages/slate/test/transforms/insertFragment/of-mixed/block-start2.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-tables/merge-cells-with-nested-blocks.tsx	packages/slate/test/transforms/insertFragment/of-tables/merge-cells-with-nested-blocks.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-tables/merge-into-empty-cells.tsx	packages/slate/test/transforms/insertFragment/of-tables/merge-into-empty-cells.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-tables/merge-into-full-cells.tsx	packages/slate/test/transforms/insertFragment/of-tables/merge-into-full-cells.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-texts/block-across.tsx	packages/slate/test/transforms/insertFragment/of-texts/block-across.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-texts/block-empty.tsx	packages/slate/test/transforms/insertFragment/of-texts/block-empty.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-texts/block-end.tsx	packages/slate/test/transforms/insertFragment/of-texts/block-end.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-texts/block-middle.tsx	packages/slate/test/transforms/insertFragment/of-texts/block-middle.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-texts/block-start.tsx	packages/slate/test/transforms/insertFragment/of-texts/block-start.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-texts/inline-empty.tsx	packages/slate/test/transforms/insertFragment/of-texts/inline-empty.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-texts/inline-middle.tsx	packages/slate/test/transforms/insertFragment/of-texts/inline-middle.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/of-texts/with-multiple.tsx	packages/slate/test/transforms/insertFragment/of-texts/with-multiple.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/voids-false/block.tsx	packages/slate/test/transforms/insertFragment/voids-false/block.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/voids-false/inline.tsx	packages/slate/test/transforms/insertFragment/voids-false/inline.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/voids-true/block.tsx	packages/slate/test/transforms/insertFragment/voids-true/block.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertFragment/voids-true/inline.tsx	packages/slate/test/transforms/insertFragment/voids-true/inline.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertNodes/block/block-empty.tsx	packages/slate/test/transforms/insertNodes/block/block-empty.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertNodes/block/block-middle.tsx	packages/slate/test/transforms/insertNodes/block/block-middle.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertNodes/block/block-void.tsx	packages/slate/test/transforms/insertNodes/block/block-void.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertNodes/block/inline-void.tsx	packages/slate/test/transforms/insertNodes/block/inline-void.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertNodes/inline/block-empty.tsx	packages/slate/test/transforms/insertNodes/inline/block-empty.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertNodes/inline/block-end.tsx	packages/slate/test/transforms/insertNodes/inline/block-end.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertNodes/inline/block-middle.tsx	packages/slate/test/transforms/insertNodes/inline/block-middle.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertNodes/inline/block-start.tsx	packages/slate/test/transforms/insertNodes/inline/block-start.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertNodes/inline/block-void.tsx	packages/slate/test/transforms/insertNodes/inline/block-void.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertNodes/inline/inline-middle.tsx	packages/slate/test/transforms/insertNodes/inline/inline-middle.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertNodes/path/block.tsx	packages/slate/test/transforms/insertNodes/path/block.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertNodes/path/inline.tsx	packages/slate/test/transforms/insertNodes/path/inline.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertNodes/path/multiple-inline-not-end.tsx	packages/slate/test/transforms/insertNodes/path/multiple-inline-not-end.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertNodes/path/multiple-inline.tsx	packages/slate/test/transforms/insertNodes/path/multiple-inline.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertNodes/path/multiple.tsx	packages/slate/test/transforms/insertNodes/path/multiple.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertNodes/path/text.tsx	packages/slate/test/transforms/insertNodes/path/text.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertNodes/select-true/block.tsx	packages/slate/test/transforms/insertNodes/select-true/block.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertNodes/selection/none-empty.tsx	packages/slate/test/transforms/insertNodes/selection/none-empty.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertNodes/selection/none-end.tsx	packages/slate/test/transforms/insertNodes/selection/none-end.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertNodes/void/at-path.tsx	packages/slate/test/transforms/insertNodes/void/at-path.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertNodes/void/block-nested.tsx	packages/slate/test/transforms/insertNodes/void/block-nested.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertNodes/void/block.tsx	packages/slate/test/transforms/insertNodes/void/block.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertNodes/void/inline.tsx	packages/slate/test/transforms/insertNodes/void/inline.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertNodes/voids-true/block.tsx	packages/slate/test/transforms/insertNodes/voids-true/block.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertNodes/voids-true/inline.tsx	packages/slate/test/transforms/insertNodes/voids-true/inline.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertText/path/block.tsx	packages/slate/test/transforms/insertText/path/block.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertText/path/text.tsx	packages/slate/test/transforms/insertText/path/text.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertText/point/selection-after.tsx	packages/slate/test/transforms/insertText/point/selection-after.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertText/point/selection-before.tsx	packages/slate/test/transforms/insertText/point/selection-before.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertText/point/selection-end.tsx	packages/slate/test/transforms/insertText/point/selection-end.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertText/point/selection-middle.tsx	packages/slate/test/transforms/insertText/point/selection-middle.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertText/point/selection-start.tsx	packages/slate/test/transforms/insertText/point/selection-start.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertText/point/text-end.tsx	packages/slate/test/transforms/insertText/point/text-end.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertText/point/text-middle.tsx	packages/slate/test/transforms/insertText/point/text-middle.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertText/point/text-start.tsx	packages/slate/test/transforms/insertText/point/text-start.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertText/selection/block-across-inline-wold.tsx	packages/slate/test/transforms/insertText/selection/block-across-inline-wold.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertText/selection/block-across.tsx	packages/slate/test/transforms/insertText/selection/block-across.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertText/selection/block-end-words.tsx	packages/slate/test/transforms/insertText/selection/block-end-words.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertText/selection/block-end.tsx	packages/slate/test/transforms/insertText/selection/block-end.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertText/selection/block-hanging-across.tsx	packages/slate/test/transforms/insertText/selection/block-hanging-across.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertText/selection/block-hanging.tsx	packages/slate/test/transforms/insertText/selection/block-hanging.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertText/selection/block-middle-words.tsx	packages/slate/test/transforms/insertText/selection/block-middle-words.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertText/selection/block-middle.tsx	packages/slate/test/transforms/insertText/selection/block-middle.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertText/selection/block-start-words.tsx	packages/slate/test/transforms/insertText/selection/block-start-words.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertText/selection/block-start.tsx	packages/slate/test/transforms/insertText/selection/block-start.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertText/selection/block-void.tsx	packages/slate/test/transforms/insertText/selection/block-void.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertText/selection/inline-end.tsx	packages/slate/test/transforms/insertText/selection/inline-end.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertText/voids-false/block.tsx	packages/slate/test/transforms/insertText/voids-false/block.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertText/voids-false/read-only-inline.tsx	packages/slate/test/transforms/insertText/voids-false/read-only-inline.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertText/voids-false/text.tsx	packages/slate/test/transforms/insertText/voids-false/text.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertText/voids-true/block.tsx	packages/slate/test/transforms/insertText/voids-true/block.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/insertText/voids-true/text.tsx	packages/slate/test/transforms/insertText/voids-true/text.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/liftNodes/path/block.tsx	packages/slate/test/transforms/liftNodes/path/block.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/liftNodes/path/first-block.tsx	packages/slate/test/transforms/liftNodes/path/first-block.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/liftNodes/path/last-block.tsx	packages/slate/test/transforms/liftNodes/path/last-block.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/liftNodes/path/middle-block.tsx	packages/slate/test/transforms/liftNodes/path/middle-block.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/liftNodes/selection/block-full.tsx	packages/slate/test/transforms/liftNodes/selection/block-full.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/liftNodes/selection/block-nested.tsx	packages/slate/test/transforms/liftNodes/selection/block-nested.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/liftNodes/voids-true/block.tsx	packages/slate/test/transforms/liftNodes/voids-true/block.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/mergeNodes/depth-block/block-nested-multi-child.tsx	packages/slate/test/transforms/mergeNodes/depth-block/block-nested-multi-child.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/mergeNodes/depth-block/block-nested-only-child.tsx	packages/slate/test/transforms/mergeNodes/depth-block/block-nested-only-child.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/mergeNodes/depth-block/block.tsx	packages/slate/test/transforms/mergeNodes/depth-block/block.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/mergeNodes/path/block-nested.tsx	packages/slate/test/transforms/mergeNodes/path/block-nested.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/mergeNodes/path/block.tsx	packages/slate/test/transforms/mergeNodes/path/block.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/mergeNodes/path/non-selectable-ancestor.ts	packages/slate/test/transforms/mergeNodes/path/non-selectable-ancestor.ts	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/mergeNodes/path/text-across.tsx	packages/slate/test/transforms/mergeNodes/path/text-across.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/mergeNodes/path/text-hanging-nested.tsx	packages/slate/test/transforms/mergeNodes/path/text-hanging-nested.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/mergeNodes/path/text-hanging.tsx	packages/slate/test/transforms/mergeNodes/path/text-hanging.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/mergeNodes/voids-true/block.tsx	packages/slate/test/transforms/mergeNodes/voids-true/block.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/anchor/backward.tsx	packages/slate/test/transforms/move/anchor/backward.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/anchor/basic.tsx	packages/slate/test/transforms/move/anchor/basic.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/anchor/collapsed.tsx	packages/slate/test/transforms/move/anchor/collapsed.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/anchor/distance.tsx	packages/slate/test/transforms/move/anchor/distance.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/anchor/reverse-backward.tsx	packages/slate/test/transforms/move/anchor/reverse-backward.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/anchor/reverse-basic.tsx	packages/slate/test/transforms/move/anchor/reverse-basic.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/anchor/reverse-distance.tsx	packages/slate/test/transforms/move/anchor/reverse-distance.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/both/backward-reverse.tsx	packages/slate/test/transforms/move/both/backward-reverse.tsx	package source/test/config moved to final @platejs package
active-package	package-test	packages/slate/test/transforms/move/both/backward.tsx	packages/slate/test/transforms/move/both/backward.tsx	package source/test/config moved to final @platejs package
