package	file	score	line_cov_pct	uncovered_lines	source_lines	status	reasons
core	packages/core/src/react/components/PlateSlate.tsx	0	100.00	0	46	excluded-react	react-bound
core	packages/core/src/react/components/PlateTest.tsx	0	79.31	6	41	excluded-react	react-bound
core	packages/core/src/react/components/PlateView.tsx	0	21.43	11	21	excluded-react	react-bound
core	packages/core/src/react/components/withHOC.tsx	0	100.00	0	18	excluded-react	react-bound
core	packages/core/src/react/editor/getPlateCorePlugins.ts	0	100.00	0	11	excluded-react	react-bound
core	packages/core/src/react/editor/index.ts	0	100.00	0	10	excluded-react	react-bound
core	packages/core/src/react/editor/PlateEditor.ts	0	0.00	0	80	excluded-react	react-bound
core	packages/core/src/react/editor/usePlateEditor.ts	0	100.00	0	87	excluded-react	react-bound
core	packages/core/src/react/editor/usePlateViewEditor.ts	0	85.71	4	63	excluded-react	react-bound
core	packages/core/src/react/editor/withPlate.ts	0	100.00	0	142	excluded-react	react-bound
core	packages/core/src/react/hooks/index.ts	0	100.00	0	8	excluded-react	react-bound
core	packages/core/src/react/hooks/useEditableProps.ts	0	100.00	0	128	excluded-react	react-bound
core	packages/core/src/react/hooks/useNodePath.ts	0	100.00	0	20	excluded-react	react-bound
core	packages/core/src/react/hooks/useSlateProps.ts	0	100.00	0	71	excluded-react	react-bound
core	packages/core/src/react/index.ts	0	100.00	0	14	excluded-react	react-bound
core	packages/core/src/react/libs/index.ts	0	100.00	0	7	excluded-react	react-bound
core	packages/core/src/react/libs/jotai.ts	0	100.00	0	17	excluded-react	react-bound
core	packages/core/src/react/libs/zustand.ts	0	100.00	0	2	excluded-react	react-bound
core	packages/core/src/react/plugin/createPlatePlugin.ts	0	100.00	0	75	excluded-react	react-bound
core	packages/core/src/react/plugin/DOMHandlers.ts	0	0.00	0	202	excluded-react	react-bound
core	packages/core/src/react/plugin/getEditorPlugin.ts	0	100.00	0	22	excluded-react	react-bound
core	packages/core/src/react/plugin/getPlugin.ts	0	100.00	0	17	excluded-react	react-bound
core	packages/core/src/react/plugin/index.ts	0	100.00	0	13	excluded-react	react-bound
core	packages/core/src/react/plugin/KeyboardHandler.ts	0	0.00	0	8	excluded-react	react-bound
core	packages/core/src/react/plugin/omitPluginContext.ts	0	100.00	0	21	excluded-react	react-bound
core	packages/core/src/react/plugin/PlatePlugin.ts	0	0.00	0	877	excluded-react	react-bound
core	packages/core/src/react/plugin/toPlatePlugin.ts	0	100.00	0	155	excluded-react	react-bound
core	packages/core/src/react/plugins/event-editor/EventEditorPlugin.ts	0	56.67	13	35	excluded-react	react-bound
core	packages/core/src/react/plugins/event-editor/EventEditorStore.ts	0	100.00	0	26	excluded-react	react-bound
core	packages/core/src/react/plugins/event-editor/getEventPlateId.ts	0	100.00	0	16	excluded-react	react-bound
core	packages/core/src/react/plugins/event-editor/index.ts	0	100.00	0	10	excluded-react	react-bound
core	packages/core/src/react/plugins/event-editor/useFocusEditorEvents.ts	0	100.00	0	43	excluded-react	react-bound
core	packages/core/src/react/plugins/event-editor/useFocusedLast.ts	0	37.50	5	12	excluded-react	react-bound
core	packages/core/src/react/plugins/index.ts	0	100.00	0	9	excluded-react	react-bound
core	packages/core/src/react/plugins/paragraph/index.ts	0	100.00	0	6	excluded-react	react-bound
core	packages/core/src/react/plugins/paragraph/ParagraphPlugin.tsx	0	94.44	1	23	excluded-react	react-bound
core	packages/core/src/react/plugins/react/index.ts	0	100.00	0	7	excluded-react	react-bound
core	packages/core/src/react/plugins/react/ReactPlugin.ts	0	100.00	0	10	excluded-react	react-bound
core	packages/core/src/react/plugins/react/withPlateReact.ts	0	100.00	0	7	excluded-react	react-bound
core	packages/core/src/react/plugins/SlateReactExtensionPlugin.ts	0	85.71	9	77	excluded-react	react-bound
core	packages/core/src/react/slate-react.ts	0	100.00	0	19	excluded-react	react-bound
core	packages/core/src/react/stores/element/index.ts	0	100.00	0	9	excluded-react	react-bound
core	packages/core/src/react/stores/element/useElement.ts	0	100.00	0	29	excluded-react	react-bound
core	packages/core/src/react/stores/element/useElementSelector.ts	0	100.00	0	36	excluded-react	react-bound
core	packages/core/src/react/stores/element/useElementStore.tsx	0	100.00	0	62	excluded-react	react-bound
core	packages/core/src/react/stores/element/usePath.ts	0	100.00	0	24	excluded-react	react-bound
core	packages/core/src/react/stores/event-editor/index.ts	0	100.00	0	6	excluded-react	react-bound
core	packages/core/src/react/stores/event-editor/useEventPlateId.ts	0	100.00	0	17	excluded-react	react-bound
core	packages/core/src/react/stores/index.ts	0	100.00	0	9	excluded-react	react-bound
core	packages/core/src/react/stores/plate-controller/index.ts	0	100.00	0	6	excluded-react	react-bound
core	packages/core/src/react/stores/plate-controller/plateControllerStore.ts	0	100.00	0	78	excluded-react	react-bound
core	packages/core/src/react/stores/plate/createPlateStore.ts	0	100.00	0	305	excluded-react	react-bound
core	packages/core/src/react/stores/plate/index.ts	0	100.00	0	10	excluded-react	react-bound
core	packages/core/src/react/stores/plate/PlateStore.ts	0	0.00	0	94	excluded-react	react-bound
core	packages/core/src/react/stores/plate/useEditorPlugin.ts	0	100.00	0	35	excluded-react	react-bound
core	packages/core/src/react/stores/plate/useEditorSelector.ts	0	100.00	0	33	excluded-react	react-bound
core	packages/core/src/react/stores/plate/usePluginOption.ts	0	100.00	0	159	excluded-react	react-bound
core	packages/core/src/react/utils/createPlateFallbackEditor.ts	0	72.73	3	23	excluded-react	react-bound
core	packages/core/src/react/utils/dom-attributes.ts	0	100.00	0	188	excluded-react	react-bound
core	packages/core/src/react/utils/getRenderNodeProps.ts	0	96.43	2	84	excluded-react	react-bound
core	packages/core/src/react/utils/index.ts	0	100.00	0	16	excluded-react	react-bound
core	packages/core/src/react/utils/pipeHandler.ts	0	52.00	36	121	excluded-react	react-bound
core	packages/core/src/react/utils/pipeOnChange.ts	0	100.00	0	33	excluded-react	react-bound
core	packages/core/src/react/utils/pipeRenderElement.tsx	0	97.78	1	65	excluded-react	react-bound
core	packages/core/src/react/utils/pipeRenderLeaf.tsx	0	61.02	23	83	excluded-react	react-bound
core	packages/core/src/react/utils/pipeRenderText.tsx	0	64.29	20	78	excluded-react	react-bound
core	packages/core/src/react/utils/pluginRenderElement.tsx	0	67.11	25	121	excluded-react	react-bound
core	packages/core/src/react/utils/pluginRenderLeaf.tsx	0	100.00	0	55	excluded-react	react-bound
core	packages/core/src/react/utils/pluginRenderText.tsx	0	96.77	1	54	excluded-react	react-bound
core	packages/core/src/static/components/index.ts	0	100.00	0	7	excluded-barrel	barrel export
core	packages/core/src/static/components/PlateStatic.tsx	0	81.18	32	260	excluded-react	react-bound
core	packages/core/src/static/components/slate-nodes.tsx	0	79.25	11	191	excluded-react	react-bound
core	packages/core/src/static/deserialize/index.ts	0	100.00	0	6	excluded-barrel	barrel export
core	packages/core/src/static/editor/index.ts	0	100.00	0	6	excluded-barrel	barrel export
core	packages/core/src/static/index.ts	0	100.00	0	16	excluded-barrel	barrel export
core	packages/core/src/static/pipeRenderElementStatic.tsx	0	83.33	5	48	excluded-react	react-bound
core	packages/core/src/static/pluginRenderElementStatic.tsx	0	61.54	20	78	excluded-react	react-bound
core	packages/core/src/static/pluginRenderLeafStatic.tsx	0	74.44	23	125	excluded-react	react-bound
core	packages/core/src/static/pluginRenderTextStatic.tsx	0	35.71	63	126	excluded-react	react-bound
core	packages/core/src/static/plugins/index.ts	0	100.00	0	7	excluded-barrel	barrel export
core	packages/core/src/static/serializeHtml.tsx	0	100.00	0	77	excluded-react	react-bound
core	packages/core/src/static/types.ts	0	0.00	0	39	excluded-type	type-only
core	packages/core/src/static/utils/createStaticString.ts	0	16.67	5	10	excluded-react	react-bound
core	packages/core/src/static/utils/index.ts	0	100.00	0	15	excluded-barrel	barrel export
suggestion	packages/suggestion/src/lib/BaseSuggestionPlugin.ts	9	68.54	28	149	candidate	runtime source, deterministic logic, plugin contract, medium surface, partial coverage
suggestion	packages/suggestion/src/lib/diffToSuggestions.ts	9	5.88	80	106	candidate	runtime source, deterministic logic, medium surface, very low coverage
suggestion	packages/suggestion/src/lib/utils/getActiveSuggestionDescriptions.ts	9	7.02	53	94	candidate	runtime source, deterministic logic, medium surface, very low coverage
suggestion	packages/suggestion/src/lib/queries/findSuggestionNode.ts	8	16.67	10	23	candidate	runtime source, deterministic logic, very low coverage
suggestion	packages/suggestion/src/lib/transforms/getSuggestionProps.ts	8	7.84	47	57	candidate	runtime source, deterministic logic, very low coverage
suggestion	packages/suggestion/src/lib/transforms/insertFragmentSuggestion.ts	8	10.91	49	59	candidate	runtime source, deterministic logic, very low coverage
suggestion	packages/suggestion/src/lib/transforms/removeNodesSuggestion.ts	8	12.00	22	31	candidate	runtime source, deterministic logic, very low coverage
suggestion	packages/suggestion/src/lib/utils/getSuggestionNodeEntries.ts	8	14.29	12	23	candidate	runtime source, deterministic logic, very low coverage
suggestion	packages/suggestion/src/lib/withSuggestion.ts	8	68.14	65	278	candidate	runtime source, deterministic logic, large surface, partial coverage
suggestion	packages/suggestion/src/lib/transforms/deleteSuggestion.ts	7	93.59	10	211	candidate	runtime source, deterministic logic, large surface
suggestion	packages/suggestion/src/lib/transforms/rejectSuggestion.ts	7	93.98	8	187	candidate	runtime source, deterministic logic, large surface
suggestion	packages/suggestion/src/lib/queries/findSuggestionProps.ts	6	98.39	1	92	candidate	runtime source, deterministic logic, medium surface
suggestion	packages/suggestion/src/lib/transforms/acceptSuggestion.ts	6	98.13	2	148	candidate	runtime source, deterministic logic, medium surface
suggestion	packages/suggestion/src/lib/transforms/addMarkSuggestion.ts	6	95.65	2	60	candidate	runtime source, deterministic logic, medium surface
suggestion	packages/suggestion/src/lib/transforms/deleteFragmentSuggestion.ts	6	71.43	6	31	candidate	runtime source, deterministic logic, partial coverage
suggestion	packages/suggestion/src/lib/transforms/setSuggestionNodes.ts	6	86.49	5	63	candidate	runtime source, deterministic logic, medium surface
suggestion	packages/suggestion/src/lib/utils/getSuggestionKeys.ts	6	54.17	11	42	candidate	runtime source, deterministic logic, partial coverage
suggestion	packages/suggestion/src/lib/transforms/insertTextSuggestion.ts	5	100.00	0	40	candidate	runtime source, deterministic logic
suggestion	packages/suggestion/src/lib/transforms/removeMarkSuggestion.ts	5	95.35	2	59	candidate	runtime source, deterministic logic
suggestion	packages/suggestion/src/lib/utils/getSuggestionId.ts	5	91.67	1	24	candidate	runtime source, deterministic logic
suggestion	packages/suggestion/src/lib/utils/getTransientSuggestionKey.ts	5	100.00	0	5	candidate	runtime source, deterministic logic
suggestion	packages/suggestion/src/lib/utils/SkipSuggestionDeletes.ts	5	95.65	1	43	candidate	runtime source, deterministic logic
suggestion	packages/suggestion/src/index.ts	0	100.00	0	6	excluded-barrel	barrel export
suggestion	packages/suggestion/src/lib/index.ts	0	100.00	0	12	excluded-barrel	barrel export
suggestion	packages/suggestion/src/lib/queries/index.ts	0	100.00	0	7	excluded-barrel	barrel export
suggestion	packages/suggestion/src/lib/transforms/index.ts	0	100.00	0	16	excluded-barrel	barrel export
suggestion	packages/suggestion/src/lib/types.ts	0	0.00	0	34	excluded-type	type-only
suggestion	packages/suggestion/src/lib/utils/index.ts	0	100.00	0	11	excluded-barrel	barrel export
suggestion	packages/suggestion/src/react/index.ts	0	0.00	6	6	excluded-react	react-bound
suggestion	packages/suggestion/src/react/SuggestionPlugin.tsx	0	0.00	7	7	excluded-react	react-bound
slash-command	packages/slash-command/src/lib/BaseSlashPlugin.ts	9	0.00	36	36	candidate	runtime source, plugin contract, zero runtime coverage
slash-command	packages/slash-command/src/index.ts	0	0.00	6	6	excluded-barrel	barrel export
slash-command	packages/slash-command/src/lib/index.ts	0	0.00	6	6	excluded-barrel	barrel export
slash-command	packages/slash-command/src/react/index.ts	0	0.00	6	6	excluded-react	react-bound
slash-command	packages/slash-command/src/react/SlashPlugin.tsx	0	0.00	8	8	excluded-react	react-bound
utils	packages/utils/src/lib/plate-keys.ts	6	100.00	0	122	candidate	runtime source, deterministic logic, medium surface
utils	packages/utils/src/lib/plugins/ExitBreakPlugin.ts	6	100.00	0	18	candidate	runtime source, deterministic logic, plugin contract, already mostly covered
utils	packages/utils/src/lib/plugins/normalize-types/NormalizeTypesPlugin.ts	6	100.00	0	38	candidate	runtime source, deterministic logic, plugin contract, already mostly covered
utils	packages/utils/src/lib/plugins/normalize-types/withNormalizeTypes.ts	6	97.78	1	62	candidate	runtime source, deterministic logic, medium surface
utils	packages/utils/src/lib/plugins/single-block/SingleBlockPlugin.ts	6	100.00	0	41	candidate	runtime source, deterministic logic, plugin contract, already mostly covered
utils	packages/utils/src/lib/plugins/single-block/SingleLinePlugin.ts	6	100.00	0	54	candidate	runtime source, deterministic logic, plugin contract, already mostly covered
utils	packages/utils/src/lib/plugins/trailing-block/TrailingBlockPlugin.ts	6	100.00	0	30	candidate	runtime source, deterministic logic, plugin contract, already mostly covered
utils	packages/utils/src/lib/plugins/trailing-block/withTrailingBlock.ts	5	100.00	0	40	candidate	runtime source, deterministic logic
utils	packages/utils/src/index.ts	0	100.00	0	6	excluded-barrel	barrel export
utils	packages/utils/src/lib/index.ts	0	100.00	0	8	excluded-barrel	barrel export
utils	packages/utils/src/lib/plate-types.ts	0	0.00	0	317	excluded-type	type-only
utils	packages/utils/src/lib/plugins/index.ts	0	100.00	0	9	excluded-barrel	barrel export
utils	packages/utils/src/lib/plugins/normalize-types/index.ts	0	100.00	0	7	excluded-barrel	barrel export
utils	packages/utils/src/lib/plugins/single-block/index.ts	0	100.00	0	7	excluded-barrel	barrel export
utils	packages/utils/src/lib/plugins/trailing-block/index.ts	0	100.00	0	7	excluded-barrel	barrel export
utils	packages/utils/src/react/hooks/index.ts	0	0.00	11	11	excluded-react	react-bound
utils	packages/utils/src/react/hooks/useEditorString.ts	0	100.00	0	5	excluded-react	react-bound
utils	packages/utils/src/react/hooks/useFormInputProps.ts	0	100.00	0	58	excluded-react	react-bound
utils	packages/utils/src/react/hooks/useMarkToolbarButton.ts	0	100.00	0	40	excluded-react	react-bound
utils	packages/utils/src/react/hooks/useRemoveNodeButton.ts	0	100.00	0	20	excluded-react	react-bound
utils	packages/utils/src/react/hooks/useSelection.ts	0	100.00	0	18	excluded-react	react-bound
utils	packages/utils/src/react/hooks/useSelectionFragment.ts	0	100.00	0	24	excluded-react	react-bound
utils	packages/utils/src/react/index.ts	0	0.00	7	7	excluded-react	react-bound
utils	packages/utils/src/react/plugins/BlockPlaceholderPlugin.tsx	0	100.00	0	144	excluded-react	react-bound
utils	packages/utils/src/react/plugins/index.ts	0	0.00	6	6	excluded-react	react-bound
date	packages/date/src/lib/transforms/insertDate.ts	8	10.53	17	24	candidate	runtime source, deterministic logic, very low coverage
date	packages/date/src/lib/queries/isPointNextToNode.ts	6	89.58	5	68	candidate	runtime source, deterministic logic, medium surface
date	packages/date/src/lib/BaseDatePlugin.ts	2	100.00	0	18	candidate	runtime source, plugin contract, already mostly covered
date	packages/date/src/index.ts	0	100.00	0	6	excluded-barrel	barrel export
date	packages/date/src/lib/index.ts	0	100.00	0	8	excluded-barrel	barrel export
date	packages/date/src/lib/queries/index.ts	0	100.00	0	6	excluded-barrel	barrel export
date	packages/date/src/lib/transforms/index.ts	0	100.00	0	6	excluded-barrel	barrel export
date	packages/date/src/react/DatePlugin.tsx	0	0.00	6	6	excluded-react	react-bound
date	packages/date/src/react/index.ts	0	0.00	6	6	excluded-react	react-bound
csv	packages/csv/src/lib/CsvPlugin.ts	10	0.00	55	55	candidate	runtime source, deterministic logic, plugin contract, zero runtime coverage
csv	packages/csv/src/lib/deserializer/utils/deserializeCsv.ts	10	0.00	134	134	candidate	runtime source, deterministic logic, medium surface, zero runtime coverage
csv	packages/csv/src/index.ts	0	0.00	6	6	excluded-barrel	barrel export
csv	packages/csv/src/lib/deserializer/index.ts	0	0.00	6	6	excluded-barrel	barrel export
csv	packages/csv/src/lib/deserializer/utils/index.ts	0	0.00	6	6	excluded-barrel	barrel export
csv	packages/csv/src/lib/index.ts	0	0.00	7	7	excluded-barrel	barrel export
toc	packages/toc/src/internal/getHeadingList.ts	9	0.00	46	46	candidate	runtime source, deterministic logic, zero runtime coverage
toc	packages/toc/src/lib/transforms/insertToc.ts	8	16.67	10	17	candidate	runtime source, deterministic logic, very low coverage
toc	packages/toc/src/lib/utils/isHeading.ts	5	100.00	0	5	candidate	runtime source, deterministic logic
toc	packages/toc/src/lib/BaseTocPlugin.ts	4	100.00	0	27	candidate	runtime source, deterministic logic, plugin contract, already mostly covered
toc	packages/toc/src/index.ts	0	100.00	0	6	excluded-barrel	barrel export
toc	packages/toc/src/lib/index.ts	0	100.00	0	9	excluded-barrel	barrel export
toc	packages/toc/src/lib/transforms/index.ts	0	100.00	0	6	excluded-barrel	barrel export
toc	packages/toc/src/lib/types.ts	0	0.00	0	10	excluded-type	type-only
toc	packages/toc/src/lib/utils/index.ts	0	100.00	0	6	excluded-barrel	barrel export
toc	packages/toc/src/react/hooks/index.ts	0	0.00	11	11	excluded-react	react-bound
toc	packages/toc/src/react/hooks/useContentController.ts	0	0.00	102	102	excluded-react	react-bound
toc	packages/toc/src/react/hooks/useContentObserver.ts	0	0.00	93	93	excluded-react	react-bound
toc	packages/toc/src/react/hooks/useTocController.ts	0	0.00	36	36	excluded-react	react-bound
toc	packages/toc/src/react/hooks/useTocElement.ts	0	0.00	74	74	excluded-react	react-bound
toc	packages/toc/src/react/hooks/useTocObserver.ts	0	0.00	62	62	excluded-react	react-bound
toc	packages/toc/src/react/hooks/useTocSideBar.ts	0	0.00	116	116	excluded-react	react-bound
toc	packages/toc/src/react/index.ts	0	0.00	9	9	excluded-react	react-bound
toc	packages/toc/src/react/TocPlugin.tsx	0	0.00	6	6	excluded-react	react-bound
toc	packages/toc/src/react/types.ts	0	0.00	13	13	excluded-react	react-bound
toc	packages/toc/src/react/utils/checkIn.ts	0	0.00	28	28	excluded-react	react-bound
toc	packages/toc/src/react/utils/heightToTop.ts	0	0.00	19	19	excluded-react	react-bound
toc	packages/toc/src/react/utils/index.ts	0	0.00	7	7	excluded-react	react-bound
docx-io	packages/docx-io/src/lib/html-to-docx/utils/image-dimensions.ts	10	1.82	108	128	candidate	runtime source, deterministic logic, package priority +1, medium surface, very low coverage
docx-io	packages/docx-io/src/lib/docx-export-plugin.tsx	9	18.93	167	674	candidate	runtime source, package priority +1, large surface, very low coverage
docx-io	packages/docx-io/src/lib/html-to-docx/helpers/render-document-file.ts	9	55.74	339	987	candidate	runtime source, deterministic logic, package priority +1, large surface, partial coverage
docx-io	packages/docx-io/src/lib/html-to-docx/helpers/xml-builder.ts	9	51.42	1228	3209	candidate	runtime source, deterministic logic, package priority +1, large surface, partial coverage
docx-io	packages/docx-io/src/lib/html-to-docx/html-to-docx.ts	9	54.28	139	451	candidate	runtime source, deterministic logic, package priority +1, large surface, partial coverage
docx-io	packages/docx-io/src/lib/html-to-docx/utils/image-to-base64.ts	9	7.14	26	40	candidate	runtime source, deterministic logic, package priority +1, very low coverage
docx-io	packages/docx-io/src/lib/html-to-docx/constants.ts	8	100.00	0	230	candidate	runtime source, deterministic logic, package priority +1, large surface
docx-io	packages/docx-io/src/lib/html-to-docx/docx-document.ts	8	87.01	80	963	candidate	runtime source, deterministic logic, package priority +1, large surface
docx-io	packages/docx-io/src/lib/html-to-docx/schemas/theme.ts	8	100.00	0	200	candidate	runtime source, deterministic logic, package priority +1, large surface
docx-io	packages/docx-io/src/lib/importDocx.ts	8	7.41	50	92	candidate	runtime source, package priority +1, medium surface, very low coverage
docx-io	packages/docx-io/src/lib/html-to-docx.ts	7	92.31	1	70	candidate	runtime source, deterministic logic, package priority +1, medium surface
docx-io	packages/docx-io/src/lib/html-to-docx/namespaces.ts	7	100.00	0	127	candidate	runtime source, deterministic logic, package priority +1, medium surface
docx-io	packages/docx-io/src/lib/html-to-docx/schemas/styles.ts	7	100.00	0	154	candidate	runtime source, deterministic logic, package priority +1, medium surface
docx-io	packages/docx-io/src/lib/html-to-docx/utils/color-conversion.ts	7	100.00	0	65	candidate	runtime source, deterministic logic, package priority +1, medium surface
docx-io	packages/docx-io/src/lib/html-to-docx/utils/list.ts	7	100.00	0	85	candidate	runtime source, deterministic logic, package priority +1, medium surface
docx-io	packages/docx-io/src/lib/html-to-docx/utils/unit-conversion.ts	7	86.54	7	77	candidate	runtime source, deterministic logic, package priority +1, medium surface
docx-io	packages/docx-io/src/lib/preprocessMammothHtml.ts	7	98.61	1	138	candidate	runtime source, deterministic logic, package priority +1, medium surface
docx-io	packages/docx-io/src/lib/html-to-docx/schemas/content-types.ts	6	100.00	0	23	candidate	runtime source, deterministic logic, package priority +1
docx-io	packages/docx-io/src/lib/html-to-docx/schemas/core.ts	6	100.00	0	50	candidate	runtime source, deterministic logic, package priority +1
docx-io	packages/docx-io/src/lib/html-to-docx/schemas/document-rels.ts	6	100.00	0	16	candidate	runtime source, deterministic logic, package priority +1
docx-io	packages/docx-io/src/lib/html-to-docx/schemas/document.template.ts	6	100.00	0	52	candidate	runtime source, deterministic logic, package priority +1
docx-io	packages/docx-io/src/lib/html-to-docx/schemas/font-table.ts	6	100.00	0	57	candidate	runtime source, deterministic logic, package priority +1
docx-io	packages/docx-io/src/lib/html-to-docx/schemas/generic-rels.ts	6	100.00	0	9	candidate	runtime source, deterministic logic, package priority +1
docx-io	packages/docx-io/src/lib/html-to-docx/schemas/numbering.ts	6	100.00	0	19	candidate	runtime source, deterministic logic, package priority +1
docx-io	packages/docx-io/src/lib/html-to-docx/schemas/rels.ts	6	100.00	0	13	candidate	runtime source, deterministic logic, package priority +1
docx-io	packages/docx-io/src/lib/html-to-docx/schemas/settings.ts	6	100.00	0	15	candidate	runtime source, deterministic logic, package priority +1
docx-io	packages/docx-io/src/lib/html-to-docx/schemas/web-settings.ts	6	100.00	0	11	candidate	runtime source, deterministic logic, package priority +1
docx-io	packages/docx-io/src/lib/html-to-docx/utils/font-family-conversion.ts	6	100.00	0	28	candidate	runtime source, deterministic logic, package priority +1
docx-io	packages/docx-io/src/lib/html-to-docx/utils/url.ts	6	100.00	0	16	candidate	runtime source, deterministic logic, package priority +1
docx-io	packages/docx-io/src/lib/html-to-docx/utils/vnode.ts	6	100.00	0	10	candidate	runtime source, deterministic logic, package priority +1
docx-io	packages/docx-io/src/index.ts	0	100.00	0	6	excluded-barrel	barrel export
docx-io	packages/docx-io/src/lib/html-to-docx/helpers/index.ts	0	100.00	0	6	excluded-barrel	barrel export
docx-io	packages/docx-io/src/lib/html-to-docx/index.d.ts	0	0.00	122	122	excluded-type	type-only
docx-io	packages/docx-io/src/lib/html-to-docx/index.ts	0	76.79	13	136	excluded-barrel	barrel export
docx-io	packages/docx-io/src/lib/html-to-docx/schemas/index.ts	0	100.00	0	14	excluded-barrel	barrel export
docx-io	packages/docx-io/src/lib/index.ts	0	100.00	0	13	excluded-barrel	barrel export
docx-io	packages/docx-io/src/lib/types.ts	0	0.00	0	26	excluded-type	type-only
code-block	packages/code-block/src/lib/setCodeBlockToDecorations.ts	8	78.76	24	170	candidate	runtime source, deterministic logic, large surface, partial coverage
code-block	packages/code-block/src/lib/withCodeBlock.ts	8	41.07	66	137	candidate	runtime source, deterministic logic, medium surface, low coverage
code-block	packages/code-block/src/lib/withInsertDataCodeBlock.ts	7	67.16	22	91	candidate	runtime source, deterministic logic, medium surface, partial coverage
code-block	packages/code-block/src/lib/BaseCodeBlockPlugin.ts	6	93.75	4	104	candidate	runtime source, plugin contract, medium surface
code-block	packages/code-block/src/lib/formatter/formatter.ts	6	13.64	38	57	candidate	runtime source, very low coverage
code-block	packages/code-block/src/lib/deserializer/htmlDeserializerCodeBlock.ts	5	96.97	1	43	candidate	runtime source, deterministic logic
code-block	packages/code-block/src/lib/queries/getCodeLineEntry.ts	5	100.00	0	55	candidate	runtime source, deterministic logic
code-block	packages/code-block/src/lib/queries/getIndentDepth.ts	5	100.00	0	16	candidate	runtime source, deterministic logic
code-block	packages/code-block/src/lib/queries/isCodeBlockEmpty.ts	5	100.00	0	20	candidate	runtime source, deterministic logic
code-block	packages/code-block/src/lib/queries/isSelectionAtCodeBlockStart.ts	5	100.00	0	17	candidate	runtime source, deterministic logic
code-block	packages/code-block/src/lib/transforms/deleteStartSpace.ts	5	100.00	0	27	candidate	runtime source, deterministic logic
code-block	packages/code-block/src/lib/transforms/indentCodeLine.ts	5	100.00	0	40	candidate	runtime source, deterministic logic
code-block	packages/code-block/src/lib/transforms/insertCodeBlock.ts	5	93.75	2	45	candidate	runtime source, deterministic logic
code-block	packages/code-block/src/lib/transforms/insertCodeLine.ts	5	100.00	0	16	candidate	runtime source, deterministic logic
code-block	packages/code-block/src/lib/transforms/insertEmptyCodeBlock.ts	5	100.00	0	38	candidate	runtime source, deterministic logic
code-block	packages/code-block/src/lib/transforms/outdentCodeLine.ts	5	100.00	0	20	candidate	runtime source, deterministic logic
code-block	packages/code-block/src/lib/transforms/toggleCodeBlock.ts	5	100.00	0	34	candidate	runtime source, deterministic logic
code-block	packages/code-block/src/lib/transforms/unwrapCodeBlock.ts	5	100.00	0	32	candidate	runtime source, deterministic logic
code-block	packages/code-block/src/lib/withInsertFragmentCodeBlock.ts	5	100.00	0	43	candidate	runtime source, deterministic logic
code-block	packages/code-block/src/lib/withNormalizeCodeBlock.tsx	5	87.88	4	54	candidate	runtime source, deterministic logic
code-block	packages/code-block/src/lib/formatter/jsonFormatter.ts	3	100.00	0	18	candidate	runtime source
code-block	packages/code-block/src/index.ts	0	100.00	0	6	excluded-barrel	barrel export
code-block	packages/code-block/src/lib/deserializer/index.ts	0	100.00	0	6	excluded-barrel	barrel export
code-block	packages/code-block/src/lib/formatter/index.ts	0	100.00	0	7	excluded-barrel	barrel export
code-block	packages/code-block/src/lib/index.ts	0	100.00	0	15	excluded-barrel	barrel export
code-block	packages/code-block/src/lib/queries/index.ts	0	100.00	0	9	excluded-barrel	barrel export
code-block	packages/code-block/src/lib/transforms/index.ts	0	100.00	0	13	excluded-barrel	barrel export
code-block	packages/code-block/src/react/CodeBlockPlugin.tsx	0	100.00	0	17	excluded-react	react-bound
code-block	packages/code-block/src/react/index.ts	0	0.00	6	6	excluded-react	react-bound
yjs	packages/yjs/src/lib/BaseYjsPlugin.ts	10	0.00	352	352	candidate	runtime source, deterministic logic, plugin contract, package priority +3, large surface, zero runtime coverage
yjs	packages/yjs/src/lib/providers/hocuspocus-provider.ts	10	0.00	158	158	candidate	runtime source, deterministic logic, package priority +3, medium surface, zero runtime coverage
yjs	packages/yjs/src/lib/providers/registry.ts	10	0.00	46	46	candidate	runtime source, deterministic logic, package priority +3, zero runtime coverage
yjs	packages/yjs/src/lib/providers/webrtc-provider.ts	10	0.00	141	141	candidate	runtime source, deterministic logic, package priority +3, medium surface, zero runtime coverage
yjs	packages/yjs/src/lib/withPlateYjs.ts	10	0.00	65	65	candidate	runtime source, deterministic logic, package priority +3, medium surface, zero runtime coverage
yjs	packages/yjs/src/lib/withTCursors.ts	10	0.00	30	30	candidate	runtime source, deterministic logic, package priority +3, zero runtime coverage
yjs	packages/yjs/src/lib/withTYHistory.ts	10	0.00	32	32	candidate	runtime source, deterministic logic, package priority +3, zero runtime coverage
yjs	packages/yjs/src/lib/withTYjs.ts	10	0.00	39	39	candidate	runtime source, deterministic logic, package priority +3, zero runtime coverage
yjs	packages/yjs/src/utils/slateToDeterministicYjsState.ts	10	0.00	61	61	candidate	runtime source, deterministic logic, package priority +3, medium surface, zero runtime coverage
yjs	packages/yjs/src/index.ts	0	0.00	7	7	excluded-barrel	barrel export
yjs	packages/yjs/src/lib/index.ts	0	0.00	11	11	excluded-barrel	barrel export
yjs	packages/yjs/src/lib/providers/index.ts	0	0.00	9	9	excluded-barrel	barrel export
yjs	packages/yjs/src/lib/providers/types.ts	0	0.00	167	167	excluded-type	type-only
