source	categories	file	line	text
working-tree	maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	121	| Branch / PR expectation decided | no | N/A: no commit, branch, push, or PR requested. |
working-tree	editor_behavior	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	123	| Agent-native pack selected | yes | Applied because recommendation affects skills/agent action surfaces. |
working-tree	supervisor	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	124	| Agent-facing action surface identified | yes | `slate-auto` plus likely new maintenance skill. |
working-tree	editor_behavior	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	126	| `agent-native-reviewer` loaded or waiver recorded | no | N/A: no agent source changed in this pass; use if patching follows. |
working-tree	supervisor	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	129	- [x] First checkpoint complete: every explicit prompt requirement, scope
working-tree	supervisor	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	130	boundary, timing constraint, stop condition, deliverable, final handoff
working-tree	proof	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	131	section, verification surface, and success criterion is copied into this
working-tree	maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	133	- [x] Explicit requirements captured: analyze OpenClaw workflow, improve
working-tree	supervisor	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	134	`slate-auto` or create new skill, closest possible workflow match, finite
working-tree	maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	137	and self-improving repo work, regular OpenClaw pulls as main reference,
working-tree	maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	139	OpenClaw, no skill/source patch in this pass.
working-tree	proof	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	140	- [x] Short objective plus outcome, completion threshold, verification surface,
working-tree	editor_behavior,proof	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	143	outcome, decision criteria, likely files/packages/surfaces, browser
working-tree	api_dx	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	145	- [x] Current state is mapped before proposing a new architecture, migration,
working-tree	proof	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	146	benchmark, or plan.
working-tree	research	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	148	constraints are recorded before external research.
working-tree	api_dx,research	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	149	- [x] External docs or source are used only where repo evidence does not settle
working-tree	editor_behavior,api_dx,proof	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	156	- [x] If implementation happens, touched-surface packs cover docs, browser,
working-tree	editor_behavior,api_dx	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	157	package/API, or agent-native surfaces as needed.
working-tree	proof	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	158	- [x] Workspace authority recorded: every proof command names the cwd/tool that
working-tree	editor_behavior	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	165	- [x] Agent-native pack: source-of-truth rule files are edited instead of generated skill mirrors. N/A this pass: no source edits.
working-tree	editor_behavior	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	166	- [x] Agent-native pack: the changed agent action is discoverable from the skill/rule text. N/A this pass: no source edits.
working-tree	editor_behavior	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	167	- [x] Agent-native pack: generated mirrors are synced when `.agents/rules/**` changed, or N/A reason is recorded. N/A this pass: no source edits.
working-tree	editor_behavior	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	168	- [x] Agent-native pack: accepted agent-native review findings are fixed or explicitly rejected with reason. N/A this pass: no source edits.
working-tree	proof	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	173	| Named verification threshold | yes | Run the repo audit, benchmark, review, prototype, or artifact check named in this plan | Source audit complete; recommendation recorded in Findings/Decisions. |
working-tree	vision,supervisor,api_dx,maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	174	| Current-state source audit | yes | Map current owner, boundaries, constraints, and affected surfaces | Audited `slate-auto`, `vision`, `resolve-slate-issue`, `clawsweeper`, `issue-harvester`, `orchestrator`. |
working-tree	maintainer,proof	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	177	| Review / pressure pass | yes | Run selected reviewer/lens or record N/A with reason | Self pressure pass: OpenClaw fit, finite compute, future one-skill automation, Slate proof quality. |
working-tree	proof	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	178	| Review findings closure | no | Fix or explicitly reject accepted/actionable findings and record closure proof | N/A: no code/source review findings because no source patch. |
working-tree	research,maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	179	| External-source audit | yes | Cite official/local clone/external sources when used, or record N/A | Used local clones `/Users/zbeyens/git/openclaw` and `/Users/zbeyens/git/agent-scripts`; no live web needed. |
working-tree	supervisor	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	181	| Final handoff contract | yes | Record recommendation, evidence, caveats, residual risk, and next owner | Final answer will include recommendation, evidence, caveats, next patch target. |
working-tree	proof	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	183	| Output budget discipline | yes | Verify no unbounded high-volume command output was streamed, or record the accidental output and recovery | Used targeted `sed`/`rg`; one skill-summary grep was broad but capped. |
working-tree	supervisor,api_dx,maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	184	| Goal plan complete | yes | Run `node .agents/skills/autogoal/scripts/check-complete.mjs docs/plans/2026-06-16-openclaw-slate-loop-analysis.md` | First run found only closeout bookkeeping gaps; rerun after this update. |
working-tree	proof	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	185	| Agent source / generated sync | no | Run `pnpm install` when `.agents/rules/**` changed and verify generated mirrors | N/A: no `.agents/rules/**` source changed. |
working-tree	editor_behavior	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	187	| Agent-native review | no | Load `.agents/skills/agent-native-reviewer/SKILL.md` and close accepted findings, or record N/A | N/A: no agent source changed; required for the follow-up patch. |
working-tree	vision,api_dx,maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	192	| Intake and source read | complete | Read current Slate skills, OpenClaw VISION, OpenClaw taskflow/coding-agent, agent-scripts maintainer/triage/review skills. | current-state map |
working-tree	api_dx,maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	193	| Current-state map | complete | Slate has internal quality/execution owners but no OpenClaw-style maintainer queue control plane. | options |
working-tree	supervisor,maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	194	| Options and recommendation | complete | Recommend new `slate-maintainer` plus small `slate-auto` routing patch later. | review |
working-tree	proof	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	196	| Implementation or plan artifact | complete | Analysis plan plus final recommendation only; no source implementation. | verification |
working-tree	proof	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	197	| Verification | complete | Local source audit is the verification surface. | closeout |
working-tree	supervisor	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	198	| Closeout | complete | Final handoff contract recorded; final response next. | final response |
working-tree	maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	201	- Fact: OpenClaw `maintainer-orchestrator` is a control-plane skill. It maps queues, classifies autonomous vs owner-needed work, delegates repository work, monitors workers every five minutes, and asks only decision-ready owner questions.
working-tree	vision,research,maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	202	- Fact: OpenClaw `github-project-triage` reads `VISION.md` before judging autonomous fit, outputs URL-first item cards, and separates autonomous candidates, owner decisions, and defer/close work.
working-tree	api_dx,maintainer,proof	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	203	- Fact: OpenClaw `openclaw-pr-maintainer` uses archive-first discovery, author trust/activity, small high-confidence candidate gates, exact repro/root-cause/proof requirements, and autoreview before landing.
working-tree	api_dx,maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	204	- Fact: OpenClaw `taskflow` and `coding-agent` assume background workers and durable flow state; this is useful architecture, but not directly available in current Slate skill-only setup.
working-tree	supervisor,api_dx,maintainer,proof	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	205	- Fact: Current `slate-auto` owns internal Slate v2 quality loops: behavior, visual proof, perf, API cleanup, issue-harvest delegation, skill repair, and handoff ledgers.
working-tree	maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	206	- Fact: Current `clawsweeper` already imports ClawSweeper-style issue provenance and small-fix discipline, but it intentionally drops bot/app/automerge/dashboard machinery.
working-tree	vision,supervisor,maintainer,proof	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	207	- Inference: The missing Slate layer is not another runtime/proof executor. It is a maintainer queue control plane around issues/PRs, VISION/north-star fit, author trust, permissions, and decision-ready PR/issue handoff.
working-tree	vision,api_dx,maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	208	- Inference: `vision` is close to `VISION.md` for internal taste, but a public/open-source maintainer workflow should eventually have a plain `VISION.md` or a skill rule that treats `vision` as the temporary equivalent.
working-tree	supervisor,api_dx,research	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	211	- Keep `slate-auto` focused on self-improving Slate v2 repo quality. Do not stuff GitHub public queue orchestration into it.
working-tree	maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	212	- Create a new `slate-maintainer` skill for OpenClaw-style issue/PR maintenance once patching is approved.
working-tree	supervisor,api_dx,maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	213	- Patch `slate-auto` later only to route maintainer/queue/PR prompts to `slate-maintainer`, and to call `slate-maintainer` when an internal loop produces a public issue/PR maintenance need.
working-tree	editor_behavior,proof	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	214	- Reject `crabbox` as a copied dependency for now. Slate needs deterministic editor proof through `slate-browser`, Playwright, benchmarks, and package tests; crabbox-style live service automation is overkill until a real cloud/worker automation lane exists.
working-tree	vision,maintainer,proof	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	215	- Use OpenClaw as a reference sync source, but import patterns selectively: queue control, VISION fit, decision-ready briefs, proof gates, status ledgers, worker contracts. Do not import OpenClaw app labels, automerge, release bots, dashboard, or service-signup machinery.
working-tree	supervisor,maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	216	- For a future one-skill automation, make the entrypoint `slate-maintainer heartbeat`, not `slate-auto`. The heartbeat can choose queue work first, then delegate to `slate-auto` when no maintainer queue item is safe.
working-tree	proof	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	229	Verification evidence:
working-tree	vision,supervisor,maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	230	- Command: `sed -n` reads of current `autogoal`, `slate-auto`, `vision`, `resolve-slate-issue`, `clawsweeper`, `issue-harvester`, `orchestrator`, `major-task`.
working-tree	research,maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	231	- Command: cloned `/Users/zbeyens/git/agent-scripts` because the tweets named `maintainer-orchestrator` and `github-project-triage`.
working-tree	research,maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	232	- Command: `sed -n` reads of `/Users/zbeyens/git/agent-scripts/skills/maintainer-orchestrator/SKILL.md`, `github-project-triage/SKILL.md`, `github-deep-review/SKILL.md`, `github-author-context/SKILL.md`, `clawsweeper-status/SKILL.md`, `skill-cleaner/SKILL.md`.
working-tree	vision,maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	233	- Command: `sed -n` reads of `/Users/zbeyens/git/openclaw/openclaw/VISION.md`, OpenClaw `taskflow`, `coding-agent`, `openclaw-pr-maintainer`, `autoreview`, and `openclaw-qa-testing` skills.
working-tree	supervisor	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	235	Final handoff contract:
working-tree	supervisor,maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	236	- Recommendation: create `slate-maintainer`; keep `slate-auto` as internal quality executor.
working-tree	maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	238	- Evidence: local source audit of OpenClaw and current Slate skill stack.
working-tree	editor_behavior,proof	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	240	- Browser proof: N/A.
working-tree	maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	241	- PR / tracker: N/A.
working-tree	maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	243	- Next owner: patch `.agents/rules/slate-maintainer.mdc` plus routing updates after user approval.
working-tree	maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	247	- 2026-06-16T08:35Z Requirement extraction completed before OpenClaw source audit.
working-tree	maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	249	- 2026-06-16T08:43Z Completed OpenClaw/current Slate skill source audit and topology recommendation.
working-tree	maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	256	| What is the goal? | Recommend the closest useful OpenClaw-style setup for Slate skills without patching sources yet |
working-tree	supervisor,maintainer	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	257	| What have I learned? | Slate lacks a maintainer queue control plane; `slate-auto` should not absorb it |
working-tree	vision,api_dx	docs/plans/2026-06-16-openclaw-slate-loop-analysis.md	262	- Need decide whether to add a public `VISION.md` later or use `vision` as the internal fit gate until Slate v2 is split/public.
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	1	# rename legacy Slate taste profile to vision
working-tree	vision,proof	docs/plans/2026-06-16-rename-to-vision.md	4	Create `vision` as the unified doctrine skill; done when source rules, generated skill, references, and sync proof are updated.
working-tree	vision,api_dx	docs/plans/2026-06-16-rename-to-vision.md	7	docs/plans/2026-06-16-rename-to-vision.md
working-tree	api_dx	docs/plans/2026-06-16-rename-to-vision.md	10	docs/plans/templates/task.md
working-tree	api_dx	docs/plans/2026-06-16-rename-to-vision.md	13	docs/plans/templates/task.md
working-tree	editor_behavior,api_dx	docs/plans/2026-06-16-rename-to-vision.md	16	- agent-native (docs/plans/templates/packs/agent-native.md)
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	21	- title: Create unified `vision` skill from the legacy Slate taste profile
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	22	- acceptance criteria: `vision` skill exists, carries Common/Slate/Plate sections, absorbs current Slate taste rules and Plate north-star doctrine, source references route to `vision`, generated mirrors are synced, no manual generated skill edits.
working-tree	supervisor	docs/plans/2026-06-16-rename-to-vision.md	24	First checkpoint:
working-tree	supervisor	docs/plans/2026-06-16-rename-to-vision.md	27	timing/duration, stop conditions, deliverables, final handoff sections,
working-tree	proof	docs/plans/2026-06-16-rename-to-vision.md	28	verification surface, and success criteria.
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	33	- Source-owned `vision` skill replaces the legacy Slate taste profile as the agent taste
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	35	active source rules/templates use `vision`, generated skills are synced, and
working-tree	proof	docs/plans/2026-06-16-rename-to-vision.md	39	satisfied or explicitly narrowed, required verification evidence is recorded,
working-tree	maintainer	docs/plans/2026-06-16-rename-to-vision.md	40	code-review and release-artifact gates are closed when applicable, tracker/PR
working-tree	vision,supervisor,api_dx	docs/plans/2026-06-16-rename-to-vision.md	42	`node .agents/skills/autogoal/scripts/check-complete.mjs docs/plans/2026-06-16-rename-to-vision.md` passes.
working-tree	proof	docs/plans/2026-06-16-rename-to-vision.md	44	Verification surface:
working-tree	vision,api_dx	docs/plans/2026-06-16-rename-to-vision.md	47	`docs/plans/templates` for old doctrine names and `vision`.
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	48	- Generated mirror audit with `rg` over `.agents/skills/vision/SKILL.md`.
working-tree	api_dx	docs/plans/2026-06-16-rename-to-vision.md	55	- Do not add broad ceremony when the task is trivial or docs-only.
working-tree	api_dx	docs/plans/2026-06-16-rename-to-vision.md	59	`docs/plans/templates/*`, generated mirrors after `pnpm install`.
working-tree	editor_behavior,proof	docs/plans/2026-06-16-rename-to-vision.md	61	- Browser surface: N/A.
working-tree	vision,api_dx	docs/plans/2026-06-16-rename-to-vision.md	63	- Non-goals: do not create root `VISION.md` in this pass; do not patch Slate
working-tree	api_dx	docs/plans/2026-06-16-rename-to-vision.md	69	`docs/plans/templates`; avoid old historical `docs/plans/**` rewrites except
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	74	expose an unclear owner decision between keeping `north-star` and `vision`.
working-tree	api_dx	docs/plans/2026-06-16-rename-to-vision.md	76	Task state:
working-tree	editor_behavior	docs/plans/2026-06-16-rename-to-vision.md	77	- task_type: agent-native skill topology rename
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	85	- verdict: implement hard rename to `vision` and route Slate/Plate/Common
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	86	doctrine through it
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	89	- reason: user explicitly wants `vision` first from the legacy Slate taste
working-tree	supervisor	docs/plans/2026-06-16-rename-to-vision.md	96	above is satisfied, final handoff evidence is recorded, and
working-tree	vision,supervisor,api_dx	docs/plans/2026-06-16-rename-to-vision.md	97	`node .agents/skills/autogoal/scripts/check-complete.mjs docs/plans/2026-06-16-rename-to-vision.md` passes.
working-tree	api_dx	docs/plans/2026-06-16-rename-to-vision.md	98	- Do not create hook state for this goal. This file plus the active goal are the
working-tree	api_dx	docs/plans/2026-06-16-rename-to-vision.md	99	durable state.
working-tree	vision,supervisor,editor_behavior	docs/plans/2026-06-16-rename-to-vision.md	105	| Skill analysis before edits | yes | Read `autogoal`, the legacy Slate taste profile, Plate doctrine source, and `agent-native-reviewer`; source refs mapped. |
working-tree	vision,supervisor,api_dx	docs/plans/2026-06-16-rename-to-vision.md	107	| Source of truth read before edits | yes | Legacy Slate taste source, Plate doctrine source, `slate-auto`, `slate-migration`, `plate-plugin-creator`, `.agents/AGENTS.md` refs audited. |
working-tree	api_dx	docs/plans/2026-06-16-rename-to-vision.md	110	| `docs/solutions` checked for non-trivial existing-code work | no | N/A: skill topology rename, no runtime behavior. |
working-tree	maintainer	docs/plans/2026-06-16-rename-to-vision.md	112	| Branch decision for code-changing task | no | N/A: user did not ask branch/PR. |
working-tree	api_dx	docs/plans/2026-06-16-rename-to-vision.md	113	| Release artifact decision | no | N/A: agent skill docs only. |
working-tree	editor_behavior,proof	docs/plans/2026-06-16-rename-to-vision.md	114	| Browser tool decision for browser surface | no | N/A: no browser surface. |
working-tree	maintainer	docs/plans/2026-06-16-rename-to-vision.md	115	| PR expectation decision | no | N/A: no PR requested. |
working-tree	editor_behavior	docs/plans/2026-06-16-rename-to-vision.md	118	| Agent-native pack selected | yes | Skill/rule action surface changed. |
working-tree	vision,supervisor,api_dx	docs/plans/2026-06-16-rename-to-vision.md	119	| Agent-facing action surface identified | yes | `$vision`, `slate-auto` checkpoint zero, `slate-migration`, Plate plugin doctrine routing. |
working-tree	editor_behavior	docs/plans/2026-06-16-rename-to-vision.md	121	| `agent-native-reviewer` loaded or waiver recorded | yes | Loaded `.agents/skills/agent-native-reviewer/SKILL.md`; no user-action parity gap because this is a skill routing surface, not app UI. |
working-tree	supervisor	docs/plans/2026-06-16-rename-to-vision.md	124	- [x] First checkpoint complete: every explicit prompt requirement, scope
working-tree	supervisor	docs/plans/2026-06-16-rename-to-vision.md	125	boundary, timing constraint, stop condition, deliverable, final handoff
working-tree	proof	docs/plans/2026-06-16-rename-to-vision.md	126	section, verification surface, and success criterion is copied into this
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	128	- [x] Explicit requirements captured: create `vision` first; start by renaming
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	129	the legacy Slate taste profile; include Slate taste content and Plate content;
working-tree	api_dx	docs/plans/2026-06-16-rename-to-vision.md	131	unified Plate repo while preserving clear Slate package/docs and Plate
working-tree	api_dx	docs/plans/2026-06-16-rename-to-vision.md	132	package/docs boundaries.
working-tree	proof	docs/plans/2026-06-16-rename-to-vision.md	133	- [x] Short objective plus outcome, completion threshold, verification surface,
working-tree	editor_behavior,proof	docs/plans/2026-06-16-rename-to-vision.md	136	acceptance criteria, caveats, likely files/routes/packages, browser
working-tree	api_dx	docs/plans/2026-06-16-rename-to-vision.md	137	surface, and root-cause layer.
working-tree	supervisor	docs/plans/2026-06-16-rename-to-vision.md	145	- [x] Final handoff shape decided: bug/feature/testing/batch/review/tracker
working-tree	maintainer	docs/plans/2026-06-16-rename-to-vision.md	146	requirements, PR body sync, and issue/Linear sync when applicable.
working-tree	proof	docs/plans/2026-06-16-rename-to-vision.md	151	- [x] Workspace authority recorded: every proof command names the cwd/tool that
working-tree	api_dx	docs/plans/2026-06-16-rename-to-vision.md	153	- [x] High-risk note recorded for public API, runtime, package-boundary,
working-tree	editor_behavior,proof	docs/plans/2026-06-16-rename-to-vision.md	154	browser behavior, agent-action, or command-contract changes, or marked
working-tree	api_dx	docs/plans/2026-06-16-rename-to-vision.md	156	- [x] Review/autoreview target selected from actual diff state for non-trivial
working-tree	editor_behavior	docs/plans/2026-06-16-rename-to-vision.md	158	- [x] Agent-native review decision recorded for `.agents/**`, `.claude/**`,
working-tree	editor_behavior	docs/plans/2026-06-16-rename-to-vision.md	163	- [x] Agent-native pack: source-of-truth rule files are edited instead of generated skill mirrors.
working-tree	editor_behavior	docs/plans/2026-06-16-rename-to-vision.md	164	- [x] Agent-native pack: the changed agent action is discoverable from the skill/rule text.
working-tree	editor_behavior	docs/plans/2026-06-16-rename-to-vision.md	165	- [x] Agent-native pack: generated mirrors are synced when `.agents/rules/**` changed, or N/A reason is recorded.
working-tree	editor_behavior	docs/plans/2026-06-16-rename-to-vision.md	166	- [x] Agent-native pack: accepted agent-native review findings are fixed or explicitly rejected with reason.
working-tree	proof	docs/plans/2026-06-16-rename-to-vision.md	171	| Named verification threshold | yes | Run the command, proof, source audit, or artifact check named in this plan | `pnpm install`, literal old-name audits, generated mirror existence check, and skill list audit completed in `/Users/zbeyens/git/plate-2`. |
working-tree	proof	docs/plans/2026-06-16-rename-to-vision.md	172	| Bug reproduced before fix | no | Record failing test/repro or N/A with reason | N/A: this is a skill rename/topology task, not a runtime bug. |
working-tree	vision,proof	docs/plans/2026-06-16-rename-to-vision.md	173	| Targeted behavior verification | yes | Run focused test/proof for changed behavior or record N/A | Verified generated `vision` skill exists and active source references route to `vision`. |
working-tree	proof	docs/plans/2026-06-16-rename-to-vision.md	175	| Package exports or file layout changed | no | Run `pnpm brl` before final verification and keep generated barrel updates | N/A: no package exports or source file layout changed. |
working-tree	vision,proof	docs/plans/2026-06-16-rename-to-vision.md	177	| Agent rules or skills changed | yes | Run `pnpm install` and verify generated skill sync | `pnpm install` generated `.agents/skills/vision/SKILL.md`; old generated doctrine names absent from `.agents/skills`. |
working-tree	proof	docs/plans/2026-06-16-rename-to-vision.md	178	| Workspace authority proof | yes | Run verification in the owning repo/package/app/route/tool and record cwd; do not count the wrong workspace as proof | All proof ran in `/Users/zbeyens/git/plate-2`, the owning repo for `.agents`. |
working-tree	editor_behavior,proof	docs/plans/2026-06-16-rename-to-vision.md	179	| Browser surface changed | no | Capture Browser Use proof or record explicit waiver/blocker | N/A: no browser/UI route changed. |
working-tree	editor_behavior,proof	docs/plans/2026-06-16-rename-to-vision.md	180	| Browser final proof | no | Attach screenshot or exact browser verification caveat when browser proof applies | N/A: no browser-visible behavior. |
working-tree	api_dx	docs/plans/2026-06-16-rename-to-vision.md	182	| Package behavior or public API changed | no | Add a changeset or record why no changeset applies | N/A: agent skill docs only. |
working-tree	api_dx	docs/plans/2026-06-16-rename-to-vision.md	183	| Registry-only component work changed | no | Update `docs/components/changelog.mdx` or record N/A | N/A: no registry component work. |
working-tree	api_dx,proof	docs/plans/2026-06-16-rename-to-vision.md	184	| Docs or content changed | yes | For docs-heavy work, use `--template docs`; for incidental docs, verify source-backed claims, links, examples, and rendered output or record N/A | Source-backed skill docs changed; verified generated mirror and active references. No public docs page changed. |
working-tree	vision,editor_behavior,api_dx,proof	docs/plans/2026-06-16-rename-to-vision.md	185	| High-risk mini gate | yes | For public API/runtime/package-boundary/browser/agent-action/command-contract changes, record realistic failure mode, proof plan, and why the chosen boundary is right; otherwise N/A | Failure mode: stale old doctrine owner causes wrong skill routing. Proof: old-name audits empty; new generated `vision` exists; routing refs updated. |
working-tree	vision,supervisor,editor_behavior,api_dx	docs/plans/2026-06-16-rename-to-vision.md	186	| Agent-native review for agent/tooling changes | yes | For `.agents/**`, `.claude/**`, `.codex/**`, skills, hooks, commands, prompts, or user-action tooling, load `.agents/skills/agent-native-reviewer/SKILL.md` and close accepted/actionable findings, or record N/A | Loaded reviewer. Finding: no missing app UI parity; action surface is agent-readable through `$vision`, `.agents/AGENTS.md`, `slate-auto`, `slate-migration`, and `plate-plugin-creator`. |
working-tree	editor_behavior,api_dx,maintainer	docs/plans/2026-06-16-rename-to-vision.md	188	| Autoreview for non-trivial implementation changes | no | Load `.agents/skills/autoreview/SKILL.md`; use dirty local `--mode local`, branch/PR `--mode branch --base <base>`, or committed slice `--mode commit --commit <ref>` until no accepted/actionable findings, or record N/A for docs-only/trivial/no local patch | N/A: source-rule rename and generated mirror sync only; agent-native review covered action-surface risk. |
working-tree	supervisor,maintainer	docs/plans/2026-06-16-rename-to-vision.md	189	| PR create or update | no | Run `check` before PR work and sync PR body to the task-style final handoff | N/A: PR not requested. |
working-tree	editor_behavior,maintainer,proof	docs/plans/2026-06-16-rename-to-vision.md	190	| Task-style PR body verified | no | Verify the PR body with `gh pr view --json body`; it must preserve auto-release blocks when applicable, must not include a current-PR self-link, and must use the kitcn PR #270 emoji format: `Fixes ...`, `95-100% confidence`, `Phase / Tests / Browser` table, and bold Outcome/Caveat/Design/Verified sections | N/A: no PR. |
working-tree	editor_behavior,research,maintainer,proof	docs/plans/2026-06-16-rename-to-vision.md	191	| PR proof image hosting | no | If PR body needs browser proof, replace local image paths with hosted GitHub URLs or record N/A | N/A: no PR/browser proof. |
working-tree	maintainer	docs/plans/2026-06-16-rename-to-vision.md	192	| Tracker sync-back | no | Post concise issue/Linear sync after PR exists, or record N/A/blocker | N/A: no tracker. |
working-tree	supervisor,editor_behavior,maintainer,proof	docs/plans/2026-06-16-rename-to-vision.md	193	| Final handoff contract | yes | Fill the final handoff fields below with exact PR/issue/confidence/tests/browser/outcome/caveats/design/verification content or N/A reason | Filled below. |
working-tree	proof	docs/plans/2026-06-16-rename-to-vision.md	194	| Final lint | no | Run `pnpm lint:fix` or scoped equivalent | N/A: no TS/JS/source lint surface changed; `pnpm install`/Skiller sync is the relevant verification. |
working-tree	proof	docs/plans/2026-06-16-rename-to-vision.md	195	| Output budget discipline | yes | Verify no unbounded high-volume command output was streamed, or record the accidental output and recovery | One accidental double-quoted `rg` miss streamed broad output; recorded and recovered with fixed-string audits. |
working-tree	vision,supervisor,api_dx	docs/plans/2026-06-16-rename-to-vision.md	196	| Goal plan complete | yes | Run `node .agents/skills/autogoal/scripts/check-complete.mjs docs/plans/2026-06-16-rename-to-vision.md` | Run after this plan update. |
working-tree	vision,proof	docs/plans/2026-06-16-rename-to-vision.md	197	| Agent source / generated sync | yes | Run `pnpm install` when `.agents/rules/**` changed and verify generated mirrors | `pnpm install` passed; `.agents/skills/vision/SKILL.md` exists; old generated names absent. |
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	198	| Agent action discoverability | yes | Source-audit the skill/rule path an agent will read | `.agents/AGENTS.md` lists `vision`; generated `vision` has metadata source `.agents/rules/vision.mdc`; slate/plate owner rules link to `vision`. |
working-tree	editor_behavior	docs/plans/2026-06-16-rename-to-vision.md	199	| Agent-native review | yes | Load `.agents/skills/agent-native-reviewer/SKILL.md` and close accepted findings, or record N/A | Manual agent-native pass complete; no parity finding requiring further patch. |
working-tree	vision	docs/plans/2026-06-16-rename-to-vision.md	204	| Intake and source read | complete | Plan created; old source rules and Plate doctrine source read. | implementation |
